cx,cy,ix,iy,ox,oy
2.5621073283096925,-2.789778122086197,2.024007380894134,-3.2614569997191682,2.80187472067058,-4.9473703548339225
2.5642723818927102,-2.9327572562658304,2.0118056603917047,-3.3627480461096226,2.758731876196306,-5.143898556205087
2.5599209108560292,-3.076637464033908,1.9965979126309321,-3.464284745157178,2.7129652710543524,-5.338815682433115
2.5498884231541896,-3.2212874030928593,1.9792019484459622,-3.565966038442286,2.661748013780494,-5.530855803541421
2.5350106314337046,-3.3665756852872937,1.9604355786709422,-3.6676908675454034,2.6022532129105067,-5.7187529895534235
2.5161232483410862,-3.5123709224618236,1.9411166141400182,-3.7693581740469853,2.531653976980163,-5.901241310492531
2.494061986522846,-3.6585417264610607,1.922062865687337,-3.870866899527485,2.447123414525242,-6.077054836382166
2.4696625586254966,-3.8049567091296153,1.9040921441470455,-3.9721159855673585,2.3458375849166306,-6.244918214709928
2.44376067729555,-3.9514844823120976,1.8880222603532906,-4.073004373747061,2.2258778077148866,-6.4006654378692875
2.417192055179518,-4.097993657853117,1.874671025140218,-4.173431005647046,2.0875036769765343,-6.533174884453316
2.3907924049239124,-4.244352847597287,1.8648562493419751,-4.273294822847772,1.9312962893660528,-6.6303253847400345
2.365397439175247,-4.390430663389217,1.8593957437927084,-4.372494766929689,1.7580017242058907,-6.688003108007052
2.341842870580033,-4.53609571707352,1.8591073193265646,-4.470929779473256,1.568765106811924,-6.721461692726436
2.320752507480372,-4.681152848688256,1.8644586496558677,-4.568374744226518,1.3647953439295883,-6.748806591725004
2.299953071339673,-4.824565125454134,1.8677444135638854,-4.661708753626093,1.1490673209874906,-6.781090792603852
2.2752944793704657,-4.964700702758316,1.8530191568311052,-4.744891320962695,0.9289748978232234,-6.811720035208662
2.242585022077683,-5.099915208586259,1.8039738602197204,-4.811753144027915,0.7125918809453686,-6.831384681052316
2.1976329899662623,-5.228564270923416,1.7097806308178818,-4.8564571358404915,0.507992076862508,-6.830775091647688
2.1362466735411356,-5.349003517755243,1.593459509713321,-4.875217758391673,0.32324929208322306,-6.800581628507656
2.05423436330724,-5.4595885770671995,1.4861973538181494,-4.86597903071688,0.16643042542820918,-6.731504387756744
1.9484497248671793,-5.558652792323382,1.3942543885694236,-4.8316726214201315,0.0424275413204143,-6.618717579060138
1.8223576465014197,-5.644388573907241,1.3157099714905705,-4.776864954916685,-0.05206713686049637,-6.468950981680316
1.6820000406339493,-5.714933397136633,1.248638689667183,-4.706123408882633,-0.12166747363601407,-6.2907749702720706
1.5334246632249533,-5.768424612761295,1.1911151301848515,-4.624015360994069,-0.1709873335276303,-6.0927599194902005
1.3826792702346238,-5.802999571530967,1.1412199159959207,-4.535090510667269,-0.20464058105683613,-5.883476203989494
1.235785499238191,-5.816801845886812,1.097515428009808,-4.442487551628471,-0.22723975563014587,-5.671490670030655
1.0977631399844536,-5.808213659627519,1.0593891235440096,-4.3469286373279745,-0.24256456358361927,-5.463152572695047
0.9723383055089859,-5.775925404814138,1.0263094538806377,-4.248898700546966,-0.2521389803468784,-5.258804814604511
0.8631514263541364,-5.7186478840359305,0.9977448703018037,-4.1488826740666225,-0.2571087907956914,-5.057783287413051
0.7737413682259056,-5.635194207627286,0.973163824089619,-4.047365490668126,-0.2586197798058258,-4.859423882774658
0.704573393129082,-5.527473571884993,0.9520347665261966,-3.944832083132659,-0.2578177322530497,-4.663062492343332
0.6525631614846324,-5.400970738697288,0.9338261488936472,-3.8417673842414017,-0.25584843301313076,-4.468035007773068
0.6144405285564069,-5.261232752659593,0.9180064224740829,-3.738656326775534,-0.2538576669618367,-4.2736773207178596
0.5870443405310201,-5.112521320631057,0.904044038549616,-3.6359838435162395,-0.25299121897493565,-4.079325322831706
0.5672732464439317,-4.95839289020327,0.891407448402358,-3.534234867244698,-0.25439487392819526,-3.8843149057686035
0.5520265107787631,-4.802396650943688,0.8795651033144207,-3.4338943307420915,-0.25921441669738343,-3.6879819611825457
0.5382033980191364,-4.648081792419772,0.8679854545679158,-3.3354471667895984,-0.26859563215826787,-3.4896623807275313
0.5227164187233182,-4.498978223658394,0.8561369534449548,-3.2393783081684013,-0.2836840470795241,-3.2886921738407833
0.5038269644345427,-4.356652467908409,0.8435520850227209,-3.1460332623561333,-0.3045330489504279,-3.0849057310298
0.4822896201731763,-4.2190420398779525,0.8304997222572634,-3.0541541475040663,-0.32760777883351927,-2.879774884223977
0.45912851946246663,-4.083692108543441,0.8177200533979838,-2.9614568536948287,-0.3486375522143308,-2.6751072481100215
0.4353677958256625,-3.9481478428812955,0.805960954134861,-2.8656405326038548,-0.3633516845783948,-2.4727104373746402
0.41203158278601254,-3.809954411867935,0.7959703001578738,-2.764404335906573,-0.3674794914112439,-2.2743920667045403
0.39014401386676445,-3.6666569844797747,0.7884959671570013,-2.6554474152784175,-0.3567503867489684,-2.0819596910578357
0.37070124907614194,-3.515839870061525,0.7842000558778902,-2.536968455272189,-0.3299015841584501,-1.8953979265868566
0.35385227926470963,-3.3562727317758405,0.7831603782592126,-2.4105688995008476,-0.29656698378648433,-1.7080872282897046
0.3387673728458354,-3.1880946551340723,0.7852111036105295,-2.279269108307838,-0.26884731871896234,-1.5119129278924752
0.3245494548773159,-3.01189431127717,0.7901855928484817,-2.146094149924721,-0.25855489738538323,-1.2876544859342696
0.3101753032097188,-2.8319153298146027,0.7979172068897095,-2.0140690925830667,-0.27640408668893385,-0.9738149116050429
0.2945502991895948,-2.654469965279895,0.8082393066508524,-1.8862190045144447,-0.32004621028022556,-0.5632718669058161
